id,submit_time,location,men,women,1_14,15_24,25_49,50_64,65+,education,farm,income,message1946,message1964,message1981,message2012,trans1946,trans1964,trans1981,trans2012,insurance,experience,flood_times,guilty_times,exp_location,hazard_least,farm_lost,house_lost,furniture_lost,assets_lost,1904,1946,1964,1981,2012,levee,report,maner
386,2018/3/18 13:33,中卫市 > 中宁县 > 余丁乡,2,1,,1,,2,,初中,务农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车; 摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,亲身经历,3,3,3
385,2018/3/18 13:31,中卫市 > 中宁县 > 余丁乡,1,1,,,,2,,初中,务农,"20,000~50,000元",尚无,尚无,固定电话,移动电话,尚无,尚无,自行车,摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,亲身经历,亲身经历,5,5,5
384,2018/3/18 10:18,中卫市 > 中宁县 > 余丁乡,1,2,,,,2,1,初中,务农,"20,000~50,000元",尚无,尚无,固定电话,移动电话,尚无,尚无,自行车,摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻; 亲身经历,有所耳闻; 亲身经历,5,5,5
383,2018/3/18 10:14,中卫市 > 中宁县 > 余丁乡,1,1,,,,,2,初中,务农,"5,000~10,000元",尚无,尚无,固定电话,移动电话,尚无,自行车,自行车,尚无,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,10,10,10
382,2018/3/17 10:44,银川市 > 兴庆区 > 城区各街道,1,1,,,,1,,高中或中专,非农,"＞50,000元",尚无,尚无,固定电话,移动电话; 互联网,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,5,10,5
381,2018/3/17 10:43,石嘴山市 > 惠农区 > 城区各街道,3,3,1,1,3,1,,大专,非农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,周遭经历,有所耳闻,10,10,10
380,2018/3/17 10:41,石嘴山市 > 平罗县 > 高庄乡,2,1,1,,2,,,初中,务农,"20,000~50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,6,7,8
379,2018/3/17 10:39,石嘴山市 > 平罗县 > 高庄乡,2,1,,1,2,,,本科及以上,务农,"＞50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,6,6
378,2018/3/17 10:38,石嘴山市 > 平罗县 > 渠口乡,2,1,,1,2,,,高中或中专,务农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,有所耳闻,7,10,7
377,2018/3/17 10:21,石嘴山市 > 平罗县 > 高庄乡,1,2,1,,2,,,初中,务农,"20,000~50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,有所耳闻; 书面记载,6,8,10
376,2018/3/17 10:19,石嘴山市 > 平罗县 > 高庄乡,2,2,1,1,2,,,大专,务农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车; 摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,有所耳闻; 书面记载,6,9,8
375,2018/3/17 10:16,石嘴山市 > 平罗县 > 高庄乡,2,2,,1,2,1,,高中或中专,务农,"20,000~50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,7,10,7
374,2018/3/17 10:14,石嘴山市 > 平罗县 > 高庄乡,2,1,,1,,2,,高中或中专,务农,"20,000~50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,5,7,9
373,2018/3/17 10:11,石嘴山市 > 平罗县 > 高庄乡,1,2,,1,2,,,高中或中专,务农,"20,000~50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,8,10,9
372,2018/3/17 10:08,石嘴山市 > 平罗县 > 城关镇,2,2,,2,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,尚无,自行车,自行车; 汽车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,书面记载; 有所耳闻,7,6,6
371,2018/3/17 9:41,石嘴山市 > 平罗县 > 城关镇,2,1,,,1,,,大专,务农,"20,000~50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,9,8,8
370,2018/3/17 9:40,石嘴山市 > 平罗县 > 黄渠桥镇,2,1,,1,1,1,,高中或中专,非农,"＞50,000元",尚无,尚无,尚无,固定电话; 互联网; 移动电话,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,9,8,8
369,2018/3/17 9:38,石嘴山市 > 平罗县 > 城关镇,2,1,1,,2,,,初中,务农,"20,000~50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,尚无,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,9,8,9
368,2018/3/17 9:37,石嘴山市 > 平罗县 > 头闸镇,1,2,,1,1,1,,高中或中专,务农,"20,000~50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,6,6,8
367,2018/3/17 9:36,石嘴山市 > 平罗县 > 宝丰镇,2,2,1,1,2,,,大专,非农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车; 摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,7,8,8
366,2018/3/17 9:34,石嘴山市 > 平罗县 > 高仁乡,2,1,,1,2,,,高中或中专,务农,"20,000~50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,8,9,9
365,2018/3/17 8:39,石嘴山市 > 平罗县 > 高仁乡,1,2,1,,2,,,高中或中专,务农,"20,000~50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,7,8,8
364,2018/3/17 8:37,石嘴山市 > 平罗县 > 崇岗镇,2,2,1,1,2,,,高中或中专,非农,"20,000~50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,7,8
363,2018/3/17 8:34,石嘴山市 > 平罗县 > 城关镇,1,2,,,1,2,,本科及以上,非农,"＞50,000元",尚无,尚无,固定电话,移动电话; 互联网,尚无,尚无,自行车,汽车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,6,10
362,2018/3/17 8:32,银川市 > 兴庆区 > 城区各街道,3,1,,,1,1,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,8,9,9
361,2018/3/17 8:28,银川市 > 兴庆区,2,1,,,,1,,高中或中专,非农,"＞50,000元",尚无,尚无,固定电话,固定电话; 移动电话,尚无,尚无,尚无; 自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,书面记载,有所耳闻,5,5,5
360,2018/3/17 8:26,石嘴山市 > 惠农区 > 城区各街道,2,1,,,,2,1,大专,非农,"10,000~20,000元",尚无,尚无,移动电话,移动电话,尚无,尚无,自行车,摩托车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,书面记载,5,5,6
359,2018/3/17 8:25,银川市 > 兴庆区 > 城区各街道,2,1,,1,2,,,大专,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,摩托车; 汽车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,周遭经历,周遭经历,6,6,6
358,2018/3/17 8:22,银川市 > 兴庆区 > 城区各街道,1,2,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,尚无,汽车,无,洪灾,1次 > 请填写受灾年份，记不清则留空: X,,石嘴山市 > 大武口区 > 石炭井街道,1,,3,2,,毫无了解,毫无了解,毫无了解,毫无了解,书面记载,5,7,7
357,2018/3/17 8:19,银川市 > 兴庆区 > 城区各街道,2,1,,1,2,,,大专,非农,"＞50,000元",尚无,尚无,尚无,移动电话; 固定电话; 互联网,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,5,5,5
356,2018/3/17 8:16,石嘴山市 > 惠农区 > 城区各街道,0,2,,1,,1,,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,移动电话; 互联网; 固定电话,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,有所耳闻,5,3,2
355,2018/2/26 14:39,石嘴山市 > 大武口区 > 市区各街道,2,1,,1,2,,,大专,非农,"10,000~20,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,自行车,自行车,汽车; 摩托车,有,洪灾,1次 > 请填写受灾年份，记不清则留空: 不记得,,石嘴山市 > 大武口区 > 白芨沟街道,0,,2,2,2,有所耳闻,有所耳闻,有所耳闻,有所耳闻,书面记载,7,7,6
354,2018/2/26 11:23,石嘴山市,10,9,2,3,5,2,,高中或中专,非农,"＜5,000元",尚无,尚无,尚无,移动电话; 固定电话,尚无,自行车,自行车,自行车; 摩托车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,有所耳闻,书面记载; 有所耳闻,6,6,6
353,2018/2/26 11:19,石嘴山市,2,2,,1,2,,1,大专,非农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,摩托车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,6,6,7
352,2018/2/26 8:50,吴忠市 > 利通区 > 上桥镇,2,4,1,,2,2,1,高中或中专,务农,"10,000~20,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,10,10,10
351,2018/2/25 20:55,石嘴山市,1,2,1,,2,,,大专,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,自行车,自行车,摩托车,有,尚无,,,,,,,,,毫无了解,书面记载,书面记载,书面记载,书面记载; 有所耳闻,10,10,10
350,2018/2/25 20:53,石嘴山市 > 大武口区 > 市区各街道,1,0,,,,1,,初中,非农,"20,000~50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,9,9
349,2018/2/25 18:58,石嘴山市,1,2,,,3,,,初中,非农,"＜5,000元",尚无,尚无,尚无,固定电话,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,书面记载; 有所耳闻,毫无了解,毫无了解,周遭经历,毫无了解,6,5,5
348,2018/2/25 15:59,石嘴山市 > 惠农区 > 城区各街道,2,2,,1,3,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,亲身经历,7,8,6
347,2018/2/25 15:40,石嘴山市 > 大武口区 > 市区各街道,2,1,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话; 互联网; 固定电话,尚无,尚无,自行车,汽车; 摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,9,10,10
346,2018/2/25 15:29,石嘴山市 > 大武口区 > 市区各街道,1,1,,,,2,,高中或中专,非农,"20,000~50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,9,10,9
345,2018/2/25 15:03,石嘴山市 > 大武口区 > 市区各街道,1,2,,1,2,,,大专,非农,"＞50,000元",尚无,尚无,固定电话,移动电话; 互联网,尚无,尚无,自行车,汽车,有,洪灾,1次 > 请填写受灾年份，记不清则留空: 1980,,石嘴山市 > 大武口区 > 石炭井街道,1,0,1,1,,毫无了解,毫无了解,毫无了解,亲身经历,书面记载,7,6,6
344,2018/2/25 14:59,石嘴山市 > 惠农区 > 城区各街道,5,4,1,,2,,2,本科及以上,非农,"＞50,000元",尚无,尚无,移动电话,互联网,尚无,自行车,自行车,汽车,有,洪灾,,,,,,,,,书面记载,有所耳闻,有所耳闻,有所耳闻; 书面记载,有所耳闻,5,5,5
343,2018/2/25 12:51,石嘴山市 > 大武口区,2,1,,1,2,,,大专,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,有所耳闻; 书面记载; 书面记载,周遭经历,周遭经历,有所耳闻; 周遭经历,周遭经历; 书面记载; 有所耳闻,7,7,7
342,2018/2/25 12:42,石嘴山市 > 大武口区 > 市区各街道,2,3,,1,2,,2,本科及以上,非农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,摩托车; 自行车,无,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载; 有所耳闻,书面记载; 有所耳闻,10,10,10
341,2018/2/25 11:16,吴忠市 > 利通区 > 胜利镇,2,1,,,1,2,,高中或中专,非农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,亲身经历,6,6,6
340,2018/2/25 10:30,石嘴山市 > 惠农区 > 红果子镇,2,1,1,,2,,,本科及以上,非农,"10,000~20,000元",固定电话,固定电话,固定电话,移动电话; 互联网,尚无,自行车,摩托车,汽车,无,尚无,,,,,,,,,有所耳闻,周遭经历,有所耳闻,有所耳闻,书面记载,10,10,10
339,2018/2/25 10:12,石嘴山市 > 大武口区 > 市区各街道,2,1,1,,1,1,,本科及以上,非农,"＞50,000元",尚无,尚无,固定电话,移动电话; 互联网,尚无,尚无,自行车,汽车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,毫无了解,10,6,9
338,2018/2/25 10:08,石嘴山市 > 大武口区 > 市区各街道,1,2,,,2,1,,本科及以上,非农,"5,000~10,000元",固定电话; 尚无,固定电话; 尚无,固定电话; 尚无,互联网; 移动电话,尚无; 自行车; 汽车; 摩托车,尚无; 自行车; 摩托车; 汽车,尚无; 摩托车; 自行车; 汽车,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,6,6
337,2018/2/25 9:56,石嘴山市 > 惠农区 > 红果子镇,2,1,,1,2,,,大专,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,亲身经历; 书面记载,有所耳闻,有所耳闻,10,10,10
336,2018/2/25 9:54,石嘴山市 > 惠农区,2,1,1,,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,自行车,汽车,无,尚无,,,,,,,,,毫无了解,书面记载,毫无了解,亲身经历,书面记载,10,10,6
335,2018/2/25 9:45,石嘴山市 > 惠农区,1,2,1,,2,,,本科及以上,非农,"10,000~20,000元",尚无,尚无,固定电话,固定电话,尚无,尚无,摩托车; 自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,5,5,10
334,2018/2/25 9:38,石嘴山市 > 惠农区 > 红果子镇,2,1,,1,2,,,高中或中专,非农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车,无,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,有所耳闻,有所耳闻,10,10,9
333,2018/2/25 9:21,银川市,1,2,,1,2,,,本科及以上,非农,"＜5,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,有所耳闻,周遭经历; 有所耳闻,有所耳闻,6,5,5
332,2018/2/25 9:15,银川市,2,1,,1,2,,1,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,有所耳闻,毫无了解,毫无了解,10,10,10
331,2018/2/25 8:57,石嘴山市 > 平罗县 > 城关镇,3,3,,,5,,1,本科及以上,务农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,汽车; 摩托车; 自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,书面记载; 有所耳闻,10,10,10
330,2018/2/25 8:54,石嘴山市 > 惠农区 > 城区各街道,2,3,1,,2,2,,本科及以上,非农,"10,000~20,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,自行车,自行车,摩托车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,有所耳闻,6,6,4
329,2018/2/25 8:49,石嘴山市,2,1,,,1,,,本科及以上,非农,"10,000~20,000元",尚无,尚无,固定电话,移动电话; 互联网,尚无,尚无,自行车,摩托车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,有所耳闻,7,6,5
328,2018/2/25 8:32,石嘴山市 > 惠农区,1,2,,1,2,,,本科及以上,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,周遭经历,6,6,10
327,2018/2/25 8:29,石嘴山市 > 惠农区 > 红果子镇,1,1,,,2,,,大专,非农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,摩托车,有,尚无,,,,,,,,,有所耳闻,有所耳闻,周遭经历,亲身经历,周遭经历,5,7,7
326,2018/2/25 8:28,石嘴山市 > 平罗县 > 城关镇,2,1,,1,2,,,大专,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,自行车,自行车,汽车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载,6,10,10
325,2018/2/25 8:24,石嘴山市 > 惠农区,2,2,1,,1,1,,本科及以上,非农,"10,000~20,000元",移动电话,尚无,尚无,移动电话,尚无,摩托车,摩托车,汽车,有,尚无,,,,,,,,,有所耳闻,书面记载,周遭经历,有所耳闻,周遭经历,6,6,6
324,2018/2/25 8:15,石嘴山市,2,3,1,,2,1,1,本科及以上,务农,"10,000~20,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,自行车,自行车,自行车; 摩托车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,有所耳闻,4,4,4
323,2018/2/25 8:11,石嘴山市 > 惠农区,2,1,,1,2,,,本科及以上,非农,"20,000~50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,自行车,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,5,5,5
322,2018/2/25 8:02,石嘴山市,2,1,,,2,,,本科及以上,非农,"5,000~10,000元",尚无,尚无,尚无,互联网; 移动电话,尚无,尚无,自行车,自行车; 摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,亲身经历,毫无了解,10,10,10
321,2018/2/25 7:44,石嘴山市 > 大武口区 > 市区各街道,1,2,,1,2,,,本科及以上,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,自行车,摩托车,汽车,有,尚无,,,,,,,,,书面记载,书面记载,有所耳闻,有所耳闻,有所耳闻,5,6,7
320,2018/2/25 7:08,石嘴山市,2,1,,1,1,1,,本科及以上,非农,"20,000~50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,自行车; 摩托车,自行车,有,尚无,,,,,,,,,书面记载; 有所耳闻,有所耳闻; 书面记载,书面记载; 有所耳闻,书面记载; 有所耳闻,书面记载; 有所耳闻,10,9,10
319,2018/2/25 4:48,石嘴山市 > 大武口区 > 市区各街道,1,2,1,,2,,,本科及以上,非农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,8,8
318,2018/2/25 1:27,石嘴山市 > 惠农区 > 城区各街道,2,1,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话; 固定电话; 互联网,尚无,尚无,自行车,汽车; 自行车,有,尚无,,,,,,,,,毫无了解,毫无了解,书面记载,周遭经历,毫无了解,6,6,6
317,2018/2/24 23:18,石嘴山市,2,1,,1,2,,,本科及以上,非农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,自行车,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,有所耳闻,有所耳闻,周遭经历,10,10,10
